transaction_id,customer_id,action_taken,intervention_cost,recovery_probability_at_action,recovered
TXN-10745,CUST-1390,Payment Reminder,5,0.434,0
TXN-10745,CUST-1390,Smart Retry,3,0.424,1
TXN-10746,CUST-1191,Payment Reminder,5,0.45,1
TXN-10746,CUST-1191,Smart Retry,3,0.65,1
TXN-10746,CUST-1191,Delayed Retry,4,0.45,0
TXN-10747,CUST-1706,Payment Reminder,5,0.384,0
TXN-10747,CUST-1706,Smart Retry,3,0.374,0
TXN-10748,CUST-3094,Delayed Retry,4,0.618,1
TXN-10748,CUST-3094,Payment Reminder,5,0.558,1
TXN-10749,CUST-1250,Payment Method Update,8,0.302,0
TXN-10749,CUST-1250,Human Review,10,0.452,0
TXN-10749,CUST-1250,Smart Retry,3,0.322,0
TXN-10750,CUST-2587,Human Review,10,0.61,1
TXN-10750,CUST-2587,Payment Link,7,0.65,1
TXN-10750,CUST-2587,Smart Retry,3,0.43,1
TXN-10751,CUST-1780,Human Review,10,0.458,0
TXN-10751,CUST-1780,Delayed Retry,4,0.438,1
TXN-10752,CUST-1737,Payment Reminder,5,0.384,0
TXN-10752,CUST-1737,Human Review,10,0.404,0
TXN-10753,CUST-2769,Payment Reminder,5,0.34,1
TXN-10753,CUST-2769,Payment Link,7,0.5,1
TXN-10754,CUST-1728,Smart Retry,3,0.32,0
TXN-10754,CUST-1728,Payment Reminder,5,0.38,0
TXN-10755,CUST-2301,Payment Method Update,8,0.46,1
TXN-10755,CUST-2301,Payment Link,7,0.5,1
TXN-10756,CUST-3228,Smart Retry,3,0.58,1
TXN-10756,CUST-3228,Payment Link,7,0.39,0
TXN-10756,CUST-3228,Delayed Retry,4,0.38,1
TXN-10757,CUST-2987,Human Review,10,0.472,1
TXN-10757,CUST-2987,Payment Reminder,5,0.352,0
TXN-10757,CUST-2987,Smart Retry,3,0.552,0
TXN-10758,CUST-2450,Payment Reminder,5,0.45,1
TXN-10758,CUST-2450,Smart Retry,3,0.39,1
TXN-10759,CUST-1027,Delayed Retry,4,0.422,0
TXN-10759,CUST-1027,Payment Link,7,0.582,0
TXN-10759,CUST-1027,Payment Reminder,5,0.422,0
TXN-10760,CUST-2963,Payment Reminder,5,0.368,1
TXN-10760,CUST-2963,Human Review,10,0.388,1
TXN-10760,CUST-2963,Payment Method Update,8,0.338,0
TXN-10761,CUST-2681,Human Review,10,0.36,0
TXN-10761,CUST-2681,Payment Link,7,0.35,0
TXN-10762,CUST-1537,Human Review,10,0.446,0
TXN-10762,CUST-1537,Payment Method Update,8,0.396,0
TXN-10763,CUST-3061,Delayed Retry,4,0.478,0
TXN-10763,CUST-3061,Human Review,10,0.598,1
TXN-10763,CUST-3061,Payment Link,7,0.638,0
TXN-10764,CUST-2957,Delayed Retry,4,0.378,1
TXN-10764,CUST-2957,Payment Link,7,0.538,0
TXN-10765,CUST-1781,Payment Link,7,0.432,0
TXN-10765,CUST-1781,Payment Method Update,8,0.392,0
TXN-10765,CUST-1781,Smart Retry,3,0.622,1
TXN-10766,CUST-1946,Payment Method Update,8,0.322,0
TXN-10766,CUST-1946,Smart Retry,3,0.552,1
TXN-10767,CUST-2413,Payment Reminder,5,0.55,0
TXN-10767,CUST-2413,Payment Link,7,0.46,0
TXN-10767,CUST-2413,Smart Retry,3,0.44,1
TXN-10768,CUST-1576,Smart Retry,3,0.398,1
TXN-10768,CUST-1576,Payment Method Update,8,0.428,0
TXN-10768,CUST-1576,Payment Reminder,5,0.558,1
TXN-10769,CUST-2191,Payment Method Update,8,0.54,0
TXN-10769,CUST-2191,Human Review,10,0.44,1
TXN-10769,CUST-2191,Delayed Retry,4,0.32,0
TXN-10770,CUST-1725,Payment Link,7,0.346,0
TXN-10770,CUST-1725,Payment Reminder,5,0.336,0
TXN-10770,CUST-1725,Human Review,10,0.356,1
TXN-10771,CUST-1576,Delayed Retry,4,0.65,1
TXN-10771,CUST-1576,Payment Link,7,0.5,0
TXN-10772,CUST-1396,Payment Reminder,5,0.45,0
TXN-10772,CUST-1396,Human Review,10,0.57,1
TXN-10773,CUST-2504,Payment Method Update,8,0.392,1
TXN-10773,CUST-2504,Payment Link,7,0.432,0
TXN-10773,CUST-2504,Smart Retry,3,0.622,1
TXN-10774,CUST-2009,Human Review,10,0.55,1
TXN-10774,CUST-2009,Payment Link,7,0.44,0
TXN-10774,CUST-2009,Payment Reminder,5,0.43,1
TXN-10775,CUST-2689,Payment Reminder,5,0.39,0
TXN-10775,CUST-2689,Payment Method Update,8,0.36,1
TXN-10775,CUST-2689,Smart Retry,3,0.33,0
TXN-10776,CUST-2950,Human Review,10,0.55,1
TXN-10776,CUST-2950,Delayed Retry,4,0.43,1
TXN-10776,CUST-2950,Smart Retry,3,0.68,0
TXN-10777,CUST-2529,Human Review,10,0.32,1
TXN-10777,CUST-2529,Smart Retry,3,0.24,0
TXN-10778,CUST-1838,Payment Method Update,8,0.33,0
TXN-10778,CUST-1838,Smart Retry,3,0.56,0
TXN-10779,CUST-3479,Human Review,10,0.444,0
TXN-10779,CUST-3479,Payment Method Update,8,0.294,0
TXN-10780,CUST-2488,Payment Link,7,0.374,0
TXN-10780,CUST-2488,Payment Method Update,8,0.334,0
TXN-10780,CUST-2488,Delayed Retry,4,0.364,0
TXN-10781,CUST-3058,Payment Reminder,5,0.47,1
TXN-10781,CUST-3058,Payment Method Update,8,0.44,1
TXN-10781,CUST-3058,Delayed Retry,4,0.47,0
TXN-10782,CUST-1847,Delayed Retry,4,0.47,0
TXN-10782,CUST-1847,Smart Retry,3,0.72,0
TXN-10782,CUST-1847,Human Review,10,0.49,0
TXN-10783,CUST-2157,Delayed Retry,4,0.55,0
TXN-10783,CUST-2157,Payment Reminder,5,0.49,1
TXN-10783,CUST-2157,Payment Link,7,0.4,0
TXN-10784,CUST-2740,Payment Link,7,0.464,1
TXN-10784,CUST-2740,Payment Method Update,8,0.424,1
TXN-10785,CUST-3495,Payment Method Update,8,0.368,0
TXN-10785,CUST-3495,Smart Retry,3,0.388,0
TXN-10786,CUST-2520,Payment Reminder,5,0.41,1
TXN-10786,CUST-2520,Delayed Retry,4,0.41,0
TXN-10786,CUST-2520,Payment Link,7,0.42,0
TXN-10787,CUST-3451,Payment Link,7,0.488,0
TXN-10787,CUST-3451,Payment Method Update,8,0.448,0
TXN-10788,CUST-1345,Payment Reminder,5,0.41,0
TXN-10788,CUST-1345,Smart Retry,3,0.4,0
TXN-10789,CUST-2293,Delayed Retry,4,0.376,0
TXN-10789,CUST-2293,Payment Reminder,5,0.376,0
TXN-10789,CUST-2293,Payment Method Update,8,0.346,0
TXN-10790,CUST-1769,Smart Retry,3,0.326,0
TXN-10790,CUST-1769,Payment Reminder,5,0.336,1
TXN-10791,CUST-1924,Payment Link,7,0.428,0
TXN-10791,CUST-1924,Smart Retry,3,0.618,1
TXN-10792,CUST-3141,Delayed Retry,4,0.352,0
TXN-10792,CUST-3141,Payment Reminder,5,0.352,0
TXN-10793,CUST-1769,Human Review,10,0.452,0
TXN-10793,CUST-1769,Payment Link,7,0.342,1
TXN-10794,CUST-3325,Human Review,10,0.598,0
TXN-10794,CUST-3325,Payment Method Update,8,0.448,1
TXN-10795,CUST-1365,Smart Retry,3,0.398,0
TXN-10795,CUST-1365,Payment Reminder,5,0.558,0
TXN-10796,CUST-2061,Payment Link,7,0.574,1
TXN-10796,CUST-2061,Payment Method Update,8,0.384,1
TXN-10797,CUST-2253,Smart Retry,3,0.308,0
TXN-10797,CUST-2253,Payment Method Update,8,0.588,0
TXN-10798,CUST-2225,Smart Retry,3,0.672,0
TXN-10798,CUST-2225,Payment Reminder,5,0.422,1
TXN-10798,CUST-2225,Payment Link,7,0.432,1
TXN-10799,CUST-2260,Payment Reminder,5,0.376,0
TXN-10799,CUST-2260,Delayed Retry,4,0.376,0
TXN-10800,CUST-1693,Smart Retry,3,0.39,0
TXN-10800,CUST-1693,Payment Method Update,8,0.62,1
TXN-10800,CUST-1693,Human Review,10,0.42,0
TXN-10801,CUST-2038,Smart Retry,3,0.578,1
TXN-10801,CUST-2038,Payment Method Update,8,0.348,0
TXN-10802,CUST-2120,Payment Link,7,0.58,1
TXN-10802,CUST-2120,Smart Retry,3,0.41,1
TXN-10802,CUST-2120,Human Review,10,0.44,0
TXN-10803,CUST-2099,Human Review,10,0.44,0
TXN-10803,CUST-2099,Payment Link,7,0.35,0
TXN-10803,CUST-2099,Payment Reminder,5,0.34,1
TXN-10804,CUST-1881,Human Review,10,0.422,0
TXN-10804,CUST-1881,Payment Method Update,8,0.372,1
TXN-10805,CUST-1835,Payment Link,7,0.38,1
TXN-10805,CUST-1835,Payment Method Update,8,0.34,1
TXN-10806,CUST-1749,Human Review,10,0.49,0
TXN-10806,CUST-1749,Payment Method Update,8,0.44,1
TXN-10806,CUST-1749,Delayed Retry,4,0.47,0
TXN-10807,CUST-1282,Smart Retry,3,0.532,1
TXN-10807,CUST-1282,Payment Method Update,8,0.302,0
TXN-10808,CUST-1663,Smart Retry,3,0.338,1
TXN-10808,CUST-1663,Payment Reminder,5,0.398,1
TXN-10808,CUST-1663,Human Review,10,0.518,0
TXN-10809,CUST-1406,Smart Retry,3,0.68,0
TXN-10809,CUST-1406,Delayed Retry,4,0.43,1
TXN-10810,CUST-2603,Smart Retry,3,0.448,0
TXN-10810,CUST-2603,Human Review,10,0.578,1
TXN-10811,CUST-1944,Payment Method Update,8,0.404,1
TXN-10811,CUST-1944,Human Review,10,0.454,1
TXN-10811,CUST-1944,Smart Retry,3,0.424,0
TXN-10812,CUST-3191,Payment Link,7,0.376,0
TXN-10812,CUST-3191,Payment Reminder,5,0.366,0
TXN-10813,CUST-3068,Payment Link,7,0.48,1
TXN-10813,CUST-3068,Delayed Retry,4,0.63,1
TXN-10813,CUST-3068,Human Review,10,0.59,0
TXN-10814,CUST-3064,Payment Method Update,8,0.416,1
TXN-10814,CUST-3064,Payment Link,7,0.606,1
TXN-10814,CUST-3064,Payment Reminder,5,0.446,1
TXN-10815,CUST-3401,Delayed Retry,4,0.33,0
TXN-10815,CUST-3401,Payment Method Update,8,0.3,0
TXN-10816,CUST-2855,Payment Link,7,0.416,1
TXN-10816,CUST-2855,Payment Method Update,8,0.376,0
TXN-10817,CUST-3030,Payment Method Update,8,0.318,0
TXN-10817,CUST-3030,Human Review,10,0.468,0
TXN-10818,CUST-2690,Payment Link,7,0.574,0
TXN-10818,CUST-2690,Human Review,10,0.534,0
TXN-10819,CUST-2052,Payment Link,7,0.378,1
TXN-10819,CUST-2052,Delayed Retry,4,0.528,1
TXN-10820,CUST-1828,Payment Method Update,8,0.334,0
TXN-10820,CUST-1828,Payment Reminder,5,0.364,0
TXN-10821,CUST-1658,Smart Retry,3,0.598,0
TXN-10821,CUST-1658,Payment Method Update,8,0.318,0
TXN-10822,CUST-3405,Delayed Retry,4,0.626,1
TXN-10822,CUST-3405,Payment Method Update,8,0.436,1
TXN-10823,CUST-2695,Payment Reminder,5,0.434,1
TXN-10823,CUST-2695,Human Review,10,0.554,1
TXN-10823,CUST-2695,Payment Method Update,8,0.404,0
TXN-10824,CUST-3116,Smart Retry,3,0.29,0
TXN-10824,CUST-3116,Payment Method Update,8,0.32,1
TXN-10824,CUST-3116,Delayed Retry,4,0.51,1
TXN-10825,CUST-1143,Payment Method Update,8,0.44,1
TXN-10825,CUST-1143,Delayed Retry,4,0.47,1
TXN-10825,CUST-1143,Payment Link,7,0.63,1
TXN-10826,CUST-1641,Smart Retry,3,0.602,1
TXN-10826,CUST-1641,Payment Method Update,8,0.322,0
TXN-10826,CUST-1641,Payment Reminder,5,0.352,0
TXN-10827,CUST-1778,Human Review,10,0.57,1
TXN-10827,CUST-1778,Payment Link,7,0.38,0
TXN-10828,CUST-1693,Human Review,10,0.496,0
TXN-10828,CUST-1693,Payment Reminder,5,0.376,0
TXN-10828,CUST-1693,Payment Link,7,0.386,0
TXN-10829,CUST-2340,Payment Link,7,0.518,0
TXN-10829,CUST-2340,Smart Retry,3,0.348,0
TXN-10830,CUST-2898,Payment Link,7,0.41,0
TXN-10830,CUST-2898,Delayed Retry,4,0.56,0
TXN-10830,CUST-2898,Smart Retry,3,0.34,0
TXN-10831,CUST-3473,Smart Retry,3,0.566,1
TXN-10831,CUST-3473,Delayed Retry,4,0.366,0
TXN-10831,CUST-3473,Payment Reminder,5,0.366,1
TXN-10832,CUST-1875,Human Review,10,0.47,1
TXN-10832,CUST-1875,Payment Link,7,0.46,1
TXN-10832,CUST-1875,Smart Retry,3,0.65,1
TXN-10833,CUST-1774,Human Review,10,0.428,1
TXN-10833,CUST-1774,Payment Link,7,0.418,1
TXN-10833,CUST-1774,Delayed Retry,4,0.408,1
TXN-10834,CUST-1839,Smart Retry,3,0.342,0
TXN-10834,CUST-1839,Payment Reminder,5,0.502,1
TXN-10835,CUST-1543,Payment Reminder,5,0.554,0
TXN-10835,CUST-1543,Human Review,10,0.474,0
TXN-10836,CUST-2372,Payment Method Update,8,0.428,1
TXN-10836,CUST-2372,Delayed Retry,4,0.458,0
TXN-10837,CUST-1322,Payment Reminder,5,0.458,1
TXN-10837,CUST-1322,Payment Method Update,8,0.428,1
TXN-10837,CUST-1322,Human Review,10,0.578,1
TXN-10838,CUST-2104,Smart Retry,3,0.338,0
TXN-10838,CUST-2104,Payment Link,7,0.358,0
TXN-10838,CUST-2104,Delayed Retry,4,0.348,1
TXN-10839,CUST-2540,Smart Retry,3,0.4,1
TXN-10839,CUST-2540,Delayed Retry,4,0.57,0
TXN-10839,CUST-2540,Payment Method Update,8,0.38,0
TXN-10840,CUST-2302,Smart Retry,3,0.292,1
TXN-10840,CUST-2302,Delayed Retry,4,0.352,1
TXN-10840,CUST-2302,Payment Reminder,5,0.352,1
TXN-10841,CUST-2208,Payment Reminder,5,0.488,1
TXN-10841,CUST-2208,Payment Method Update,8,0.358,0
TXN-10841,CUST-2208,Human Review,10,0.508,1
TXN-10842,CUST-3181,Payment Reminder,5,0.408,1
TXN-10842,CUST-3181,Delayed Retry,4,0.408,0
TXN-10843,CUST-1231,Human Review,10,0.498,0
TXN-10843,CUST-1231,Payment Reminder,5,0.478,0
TXN-10844,CUST-1879,Human Review,10,0.57,1
TXN-10844,CUST-1879,Payment Method Update,8,0.42,0
TXN-10845,CUST-1797,Delayed Retry,4,0.378,0
TXN-10845,CUST-1797,Payment Link,7,0.388,1
TXN-10845,CUST-1797,Payment Method Update,8,0.598,0
TXN-10846,CUST-2868,Payment Method Update,8,0.286,0
TXN-10846,CUST-2868,Payment Link,7,0.476,1
TXN-10846,CUST-2868,Delayed Retry,4,0.316,0
TXN-10847,CUST-2108,Smart Retry,3,0.258,0
TXN-10847,CUST-2108,Payment Reminder,5,0.268,1
TXN-10848,CUST-2211,Human Review,10,0.542,0
TXN-10848,CUST-2211,Payment Link,7,0.432,0
TXN-10848,CUST-2211,Smart Retry,3,0.622,0
TXN-10849,CUST-2764,Smart Retry,3,0.626,0
TXN-10849,CUST-2764,Payment Reminder,5,0.426,0
TXN-10849,CUST-2764,Delayed Retry,4,0.426,1
TXN-10850,CUST-1231,Payment Reminder,5,0.542,1
TXN-10850,CUST-1231,Human Review,10,0.462,0
TXN-10851,CUST-2055,Delayed Retry,4,0.362,0
TXN-10851,CUST-2055,Smart Retry,3,0.302,0
TXN-10852,CUST-2265,Delayed Retry,4,0.38,0
TXN-10852,CUST-2265,Smart Retry,3,0.32,0
TXN-10853,CUST-2216,Payment Method Update,8,0.392,0
TXN-10853,CUST-2216,Smart Retry,3,0.412,0
TXN-10854,CUST-1335,Human Review,10,0.494,1
TXN-10854,CUST-1335,Payment Reminder,5,0.374,1
TXN-10855,CUST-1808,Payment Method Update,8,0.372,1
TXN-10855,CUST-1808,Payment Reminder,5,0.402,0
TXN-10855,CUST-1808,Payment Link,7,0.412,1
TXN-10856,CUST-1702,Smart Retry,3,0.44,1
TXN-10856,CUST-1702,Payment Reminder,5,0.45,1
TXN-10856,CUST-1702,Delayed Retry,4,0.45,1
TXN-10857,CUST-1823,Payment Link,7,0.366,0
TXN-10857,CUST-1823,Payment Reminder,5,0.356,0
TXN-10858,CUST-1311,Human Review,10,0.356,1
TXN-10858,CUST-1311,Payment Method Update,8,0.306,0
TXN-10858,CUST-1311,Payment Link,7,0.496,0
TXN-10859,CUST-2894,Payment Method Update,8,0.38,1
TXN-10859,CUST-2894,Human Review,10,0.61,1
TXN-10859,CUST-2894,Smart Retry,3,0.66,1
TXN-10860,CUST-1136,Human Review,10,0.4,0
TXN-10860,CUST-1136,Payment Reminder,5,0.38,1
TXN-10860,CUST-1136,Payment Link,7,0.39,0
TXN-10861,CUST-1056,Payment Reminder,5,0.384,1
TXN-10861,CUST-1056,Delayed Retry,4,0.384,0
TXN-10862,CUST-2855,Payment Method Update,8,0.572,0
TXN-10862,CUST-2855,Payment Link,7,0.362,0
TXN-10862,CUST-2855,Human Review,10,0.372,0
TXN-10863,CUST-2581,Delayed Retry,4,0.384,0
TXN-10863,CUST-2581,Payment Link,7,0.394,1
TXN-10864,CUST-2345,Smart Retry,3,0.594,1
TXN-10864,CUST-2345,Delayed Retry,4,0.344,1
TXN-10864,CUST-2345,Payment Reminder,5,0.344,0
TXN-10865,CUST-3280,Payment Method Update,8,0.334,1
TXN-10865,CUST-3280,Delayed Retry,4,0.364,1
TXN-10866,CUST-1426,Payment Reminder,5,0.49,0
TXN-10866,CUST-1426,Human Review,10,0.49,1
TXN-10866,CUST-1426,Payment Link,7,0.4,0
TXN-10867,CUST-1470,Human Review,10,0.542,1
TXN-10867,CUST-1470,Payment Reminder,5,0.422,1
TXN-10867,CUST-1470,Payment Link,7,0.432,0
TXN-10868,CUST-1432,Payment Link,7,0.334,0
TXN-10868,CUST-1432,Smart Retry,3,0.314,0
TXN-10868,CUST-1432,Payment Reminder,5,0.424,1
TXN-10869,CUST-3134,Payment Link,7,0.412,1
TXN-10869,CUST-3134,Payment Reminder,5,0.402,1
TXN-10869,CUST-3134,Smart Retry,3,0.602,1
TXN-10870,CUST-2593,Human Review,10,0.496,1
TXN-10870,CUST-2593,Payment Method Update,8,0.346,0
TXN-10870,CUST-2593,Delayed Retry,4,0.376,0
TXN-10871,CUST-1141,Payment Link,7,0.398,0
TXN-10871,CUST-1141,Smart Retry,3,0.588,1
TXN-10872,CUST-3217,Delayed Retry,4,0.446,0
TXN-10872,CUST-3217,Human Review,10,0.466,1
TXN-10872,CUST-3217,Smart Retry,3,0.696,1
TXN-10873,CUST-1781,Delayed Retry,4,0.382,0
TXN-10873,CUST-1781,Payment Reminder,5,0.382,1
TXN-10874,CUST-2772,Payment Reminder,5,0.438,0
TXN-10874,CUST-2772,Human Review,10,0.558,1
TXN-10875,CUST-2837,Payment Reminder,5,0.386,0
TXN-10875,CUST-2837,Delayed Retry,4,0.386,1
TXN-10875,CUST-2837,Payment Method Update,8,0.356,1
TXN-10876,CUST-1798,Smart Retry,3,0.232,0
TXN-10876,CUST-1798,Human Review,10,0.392,0
TXN-10877,CUST-2795,Human Review,10,0.46,0
TXN-10877,CUST-2795,Delayed Retry,4,0.34,0
TXN-10878,CUST-1789,Payment Method Update,8,0.654,1
TXN-10878,CUST-1789,Delayed Retry,4,0.434,0
TXN-10878,CUST-1789,Payment Reminder,5,0.434,1
TXN-10879,CUST-1951,Delayed Retry,4,0.426,0
TXN-10879,CUST-1951,Payment Reminder,5,0.426,1
TXN-10879,CUST-1951,Payment Link,7,0.436,1
TXN-10880,CUST-2961,Payment Method Update,8,0.67,0
TXN-10880,CUST-2961,Human Review,10,0.47,0
TXN-10880,CUST-2961,Delayed Retry,4,0.45,0
TXN-10881,CUST-1044,Payment Method Update,8,0.37,0
TXN-10881,CUST-1044,Payment Link,7,0.41,0
TXN-10882,CUST-1659,Payment Link,7,0.428,0
TXN-10882,CUST-1659,Human Review,10,0.438,0
TXN-10883,CUST-1028,Human Review,10,0.344,0
TXN-10883,CUST-1028,Delayed Retry,4,0.324,0
TXN-10883,CUST-1028,Payment Reminder,5,0.324,0
TXN-10884,CUST-1742,Smart Retry,3,0.324,0
TXN-10884,CUST-1742,Payment Method Update,8,0.354,1
TXN-10885,CUST-1778,Human Review,10,0.38,1
TXN-10885,CUST-1778,Smart Retry,3,0.3,0
TXN-10885,CUST-1778,Payment Method Update,8,0.33,0
TXN-10886,CUST-2395,Delayed Retry,4,0.418,0
TXN-10886,CUST-2395,Payment Method Update,8,0.388,0
TXN-10886,CUST-2395,Smart Retry,3,0.618,0
TXN-10887,CUST-3492,Payment Reminder,5,0.39,0
TXN-10887,CUST-3492,Smart Retry,3,0.64,1
TXN-10888,CUST-2555,Smart Retry,3,0.696,0
TXN-10888,CUST-2555,Delayed Retry,4,0.446,1
TXN-10888,CUST-2555,Payment Method Update,8,0.416,0
TXN-10889,CUST-3322,Human Review,10,0.408,0
TXN-10889,CUST-3322,Smart Retry,3,0.378,0
TXN-10889,CUST-3322,Payment Reminder,5,0.388,0
TXN-10890,CUST-3161,Smart Retry,3,0.41,0
TXN-10890,CUST-3161,Payment Link,7,0.58,0
TXN-10891,CUST-3048,Human Review,10,0.486,1
TXN-10891,CUST-3048,Payment Reminder,5,0.566,0
TXN-10891,CUST-3048,Payment Method Update,8,0.436,0
TXN-10892,CUST-2975,Payment Method Update,8,0.376,0
TXN-10892,CUST-2975,Human Review,10,0.526,1
TXN-10892,CUST-2975,Smart Retry,3,0.346,0
TXN-10893,CUST-3048,Human Review,10,0.52,1
TXN-10893,CUST-3048,Smart Retry,3,0.34,1
TXN-10893,CUST-3048,Payment Method Update,8,0.37,1
TXN-10894,CUST-3077,Payment Link,7,0.524,1
TXN-10894,CUST-3077,Delayed Retry,4,0.364,0
TXN-10894,CUST-3077,Payment Reminder,5,0.364,1
TXN-10895,CUST-2015,Payment Link,7,0.298,0
TXN-10895,CUST-2015,Payment Reminder,5,0.288,1
TXN-10895,CUST-2015,Payment Method Update,8,0.258,0
TXN-10896,CUST-2023,Payment Method Update,8,0.388,0
TXN-10896,CUST-2023,Payment Reminder,5,0.418,0
TXN-10897,CUST-1322,Human Review,10,0.408,1
TXN-10897,CUST-1322,Payment Method Update,8,0.358,0
TXN-10897,CUST-1322,Payment Reminder,5,0.388,1
TXN-10898,CUST-2552,Delayed Retry,4,0.626,1
TXN-10898,CUST-2552,Payment Link,7,0.476,1
TXN-10899,CUST-2891,Smart Retry,3,0.37,0
TXN-10899,CUST-2891,Payment Reminder,5,0.38,0
TXN-10899,CUST-2891,Payment Method Update,8,0.35,0
TXN-10900,CUST-3373,Smart Retry,3,0.52,0
TXN-10900,CUST-3373,Delayed Retry,4,0.32,1
TXN-10901,CUST-3270,Delayed Retry,4,0.458,1
TXN-10901,CUST-3270,Smart Retry,3,0.708,0
TXN-10902,CUST-1968,Payment Method Update,8,0.532,0
TXN-10902,CUST-1968,Human Review,10,0.332,0
TXN-10902,CUST-1968,Smart Retry,3,0.252,0
TXN-10903,CUST-3377,Payment Link,7,0.416,0
TXN-10903,CUST-3377,Delayed Retry,4,0.406,0
TXN-10903,CUST-3377,Payment Method Update,8,0.376,0
TXN-10904,CUST-3253,Delayed Retry,4,0.492,1
TXN-10904,CUST-3253,Payment Link,7,0.342,1
TXN-10904,CUST-3253,Smart Retry,3,0.322,0
TXN-10905,CUST-1448,Payment Reminder,5,0.43,0
TXN-10905,CUST-1448,Payment Link,7,0.59,1
TXN-10906,CUST-1988,Payment Method Update,8,0.39,0
TXN-10906,CUST-1988,Delayed Retry,4,0.58,1
TXN-10907,CUST-2484,Human Review,10,0.44,1
TXN-10907,CUST-2484,Payment Reminder,5,0.34,0
TXN-10907,CUST-2484,Payment Method Update,8,0.31,0
TXN-10908,CUST-1198,Human Review,10,0.416,0
TXN-10908,CUST-1198,Payment Reminder,5,0.296,1
TXN-10909,CUST-2900,Payment Link,7,0.46,0
TXN-10909,CUST-2900,Payment Reminder,5,0.45,1
TXN-10909,CUST-2900,Delayed Retry,4,0.45,0
TXN-10910,CUST-3002,Payment Link,7,0.44,0
TXN-10910,CUST-3002,Payment Reminder,5,0.43,0
TXN-10911,CUST-2900,Human Review,10,0.518,1
TXN-10911,CUST-2900,Payment Link,7,0.408,1
TXN-10912,CUST-1276,Payment Link,7,0.44,0
TXN-10912,CUST-1276,Payment Reminder,5,0.43,0
TXN-10912,CUST-1276,Human Review,10,0.55,1
TXN-10913,CUST-1909,Payment Reminder,5,0.442,0
TXN-10913,CUST-1909,Smart Retry,3,0.432,0
TXN-10913,CUST-1909,Delayed Retry,4,0.442,1
TXN-10914,CUST-2499,Human Review,10,0.47,0
TXN-10914,CUST-2499,Payment Link,7,0.46,1
TXN-10915,CUST-3199,Payment Reminder,5,0.384,1
TXN-10915,CUST-3199,Delayed Retry,4,0.384,0
TXN-10916,CUST-2066,Payment Link,7,0.48,0
TXN-10916,CUST-2066,Payment Reminder,5,0.32,0
TXN-10917,CUST-1244,Payment Reminder,5,0.4,0
TXN-10917,CUST-1244,Payment Method Update,8,0.37,0
TXN-10918,CUST-2353,Payment Method Update,8,0.4,1
TXN-10918,CUST-2353,Smart Retry,3,0.37,1
TXN-10918,CUST-2353,Human Review,10,0.45,1
TXN-10919,CUST-2094,Payment Link,7,0.314,0
TXN-10919,CUST-2094,Delayed Retry,4,0.304,0
TXN-10919,CUST-2094,Payment Method Update,8,0.524,0
TXN-10920,CUST-1712,Human Review,10,0.348,0
TXN-10920,CUST-1712,Delayed Retry,4,0.328,0
TXN-10921,CUST-2932,Delayed Retry,4,0.366,1
TXN-10921,CUST-2932,Payment Method Update,8,0.336,1
TXN-10921,CUST-2932,Human Review,10,0.566,0
TXN-10922,CUST-1986,Human Review,10,0.52,1
TXN-10922,CUST-1986,Smart Retry,3,0.6,1
TXN-10923,CUST-1683,Delayed Retry,4,0.396,0
TXN-10923,CUST-1683,Smart Retry,3,0.596,1
TXN-10923,CUST-1683,Human Review,10,0.416,0
TXN-10924,CUST-1934,Human Review,10,0.586,0
TXN-10924,CUST-1934,Payment Link,7,0.476,1
TXN-10924,CUST-1934,Delayed Retry,4,0.466,0
TXN-10925,CUST-1104,Delayed Retry,4,0.42,1
TXN-10925,CUST-1104,Smart Retry,3,0.36,1
TXN-10926,CUST-1264,Payment Method Update,8,0.404,1
TXN-10926,CUST-1264,Human Review,10,0.454,1
TXN-10926,CUST-1264,Delayed Retry,4,0.434,1
TXN-10927,CUST-1609,Human Review,10,0.42,1
TXN-10927,CUST-1609,Payment Reminder,5,0.32,0
TXN-10927,CUST-1609,Smart Retry,3,0.57,0
TXN-10928,CUST-1594,Payment Reminder,5,0.296,0
TXN-10928,CUST-1594,Payment Link,7,0.306,1
TXN-10929,CUST-1505,Delayed Retry,4,0.56,1
TXN-10929,CUST-1505,Human Review,10,0.42,0
TXN-10929,CUST-1505,Payment Method Update,8,0.37,1
TXN-10930,CUST-1514,Human Review,10,0.38,1
TXN-10930,CUST-1514,Smart Retry,3,0.61,0
TXN-10930,CUST-1514,Delayed Retry,4,0.36,0
TXN-10931,CUST-2236,Payment Method Update,8,0.58,0
TXN-10931,CUST-2236,Delayed Retry,4,0.36,1
TXN-10931,CUST-2236,Payment Link,7,0.37,0
TXN-10932,CUST-2675,Payment Reminder,5,0.384,1
TXN-10932,CUST-2675,Delayed Retry,4,0.384,1
TXN-10932,CUST-2675,Human Review,10,0.504,1
TXN-10933,CUST-1879,Payment Method Update,8,0.584,1
TXN-10933,CUST-1879,Smart Retry,3,0.304,0
TXN-10934,CUST-2572,Human Review,10,0.49,0
TXN-10934,CUST-2572,Payment Reminder,5,0.47,0
TXN-10934,CUST-2572,Smart Retry,3,0.41,1
TXN-10935,CUST-1215,Human Review,10,0.396,0
TXN-10935,CUST-1215,Delayed Retry,4,0.376,1
TXN-10936,CUST-2498,Payment Reminder,5,0.39,0
